字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
2258,灘,48 ,"1,971,670 ",,98.32%
2259,叉,48 ,"1,971,718 ",,98.32%
2260,惹,48 ,"1,971,766 ",,98.33%
2261,喉,48 ,"1,971,814 ",,98.33%
2262,舌,48 ,"1,971,862 ",,98.33%
2263,諮,48 ,"1,971,910 ",,98.33%
2264,棋,48 ,"1,971,958 ",,98.34%
2265,咳,48 ,"1,972,006 ",,98.34%
2266,匙,48 ,"1,972,054 ",,98.34%
2267,燙,48 ,"1,972,102 ",,98.34%
2268,抄,48 ,"1,972,150 ",,98.35%
2269,鋁,48 ,"1,972,198 ",,98.35%
2270,竊,48 ,"1,972,246 ",,98.35%
2271,釐,48 ,"1,972,294 ",,98.35%
2272,怡,48 ,"1,972,342 ",,98.35%
2273,蠟,48 ,"1,972,390 ",,98.36%
2274,晴,47 ,"1,972,437 ",,98.36%
2275,煎,47 ,"1,972,484 ",,98.36%
2276,凸,47 ,"1,972,531 ",,98.36%
2277,腺,47 ,"1,972,578 ",,98.37%
2278,泌,47 ,"1,972,625 ",,98.37%
2279,俠,47 ,"1,972,672 ",,98.37%
2280,犬,47 ,"1,972,719 ",,98.37%
2281,吊,47 ,"1,972,766 ",,98.38%
2282,卸,47 ,"1,972,813 ",,98.38%
2283,昭,47 ,"1,972,860 ",,98.38%
2284,舅,47 ,"1,972,907 ",,98.38%
2285,哦,47 ,"1,972,954 ",,98.39%
2286,檸,47 ,"1,973,001 ",,98.39%
2287,欄,46 ,"1,973,047 ",,98.39%
2288,斜,46 ,"1,973,093 ",,98.39%
2289,塘,46 ,"1,973,139 ",,98.39%
2290,尬,46 ,"1,973,185 ",,98.40%
2291,狹,46 ,"1,973,231 ",,98.40%
2292,攪,46 ,"1,973,277 ",,98.40%
2293,睜,46 ,"1,973,323 ",,98.40%
2294,窩,46 ,"1,973,369 ",,98.41%
2295,赤,46 ,"1,973,415 ",,98.41%
2296,脖,46 ,"1,973,461 ",,98.41%
2297,辱,46 ,"1,973,507 ",,98.41%
2298,膨,46 ,"1,973,553 ",,98.42%
2299,絨,46 ,"1,973,599 ",,98.42%
2300,頃,45 ,"1,973,644 ",,98.42%
2301,檯,45 ,"1,973,689 ",,98.42%
2302,忌,45 ,"1,973,734 ",,98.42%
2303,豔,45 ,"1,973,779 ",,98.43%
2304,閔,45 ,"1,973,824 ",,98.43%
2305,剖,45 ,"1,973,869 ",,98.43%
2306,摔,45 ,"1,973,914 ",,98.43%
2307,犀,45 ,"1,973,959 ",,98.44%
2308,畏,45 ,"1,974,004 ",,98.44%
2309,轄,45 ,"1,974,049 ",,98.44%
2310,諒,45 ,"1,974,094 ",,98.44%
2311,芽,45 ,"1,974,139 ",,98.44%
2312,瑰,45 ,"1,974,184 ",,98.45%
2313,阪,45 ,"1,974,229 ",,98.45%
2314,鬍,45 ,"1,974,274 ",,98.45%
2315,禱,45 ,"1,974,319 ",,98.45%
2316,謊,45 ,"1,974,364 ",,98.46%
2317,摺,45 ,"1,974,409 ",,98.46%
2318,籤,45 ,"1,974,454 ",,98.46%
2319,譬,45 ,"1,974,499 ",,98.46%
2320,檬,45 ,"1,974,544 ",,98.46%
2321,寡,44 ,"1,974,588 ",,98.47%
2322,傍,44 ,"1,974,632 ",,98.47%
2323,穴,44 ,"1,974,676 ",,98.47%
2324,橡,44 ,"1,974,720 ",,98.47%
2325,隸,44 ,"1,974,764 ",,98.48%
2326,翰,44 ,"1,974,808 ",,98.48%
2327,穎,44 ,"1,974,852 ",,98.48%
2328,町,44 ,"1,974,896 ",,98.48%
2329,裹,44 ,"1,974,940 ",,98.48%
2330,侶,44 ,"1,974,984 ",,98.49%
2331,衷,44 ,"1,975,028 ",,98.49%
2332,嫁,44 ,"1,975,072 ",,98.49%
2333,摘,44 ,"1,975,116 ",,98.49%
2334,錫,44 ,"1,975,160 ",,98.50%
2335,淳,44 ,"1,975,204 ",,98.50%
2336,樑,43 ,"1,975,247 ",,98.50%
2337,銜,43 ,"1,975,290 ",,98.50%
2338,潢,43 ,"1,975,333 ",,98.50%
2339,玄,43 ,"1,975,376 ",,98.51%
2340,漆,43 ,"1,975,419 ",,98.51%
2341,翠,43 ,"1,975,462 ",,98.51%
2342,悄,43 ,"1,975,505 ",,98.51%
2343,蕾,43 ,"1,975,548 ",,98.51%
2344,諷,43 ,"1,975,591 ",,98.52%
2345,扛,43 ,"1,975,634 ",,98.52%
2346,寺,43 ,"1,975,677 ",,98.52%
2347,坊,43 ,"1,975,720 ",,98.52%
2348,玫,43 ,"1,975,763 ",,98.53%
2349,橘,43 ,"1,975,806 ",,98.53%
2350,嚐,43 ,"1,975,849 ",,98.53%
2351,捧,43 ,"1,975,892 ",,98.53%
2352,咒,43 ,"1,975,935 ",,98.53%
2353,罕,43 ,"1,975,978 ",,98.54%
2354,狠,43 ,"1,976,021 ",,98.54%
2355,騷,43 ,"1,976,064 ",,98.54%
2356,瞧,43 ,"1,976,107 ",,98.54%
2357,范,43 ,"1,976,150 ",,98.54%
2358,夯,43 ,"1,976,193 ",,98.55%
2359,螺,42 ,"1,976,235 ",,98.55%
2360,諧,42 ,"1,976,277 ",,98.55%
2361,桂,42 ,"1,976,319 ",,98.55%
2362,披,42 ,"1,976,361 ",,98.56%
2363,拘,42 ,"1,976,403 ",,98.56%
2364,虐,42 ,"1,976,445 ",,98.56%
2365,錶,42 ,"1,976,487 ",,98.56%
2366,櫥,42 ,"1,976,529 ",,98.56%
2367,溶,42 ,"1,976,571 ",,98.57%
2368,宰,42 ,"1,976,613 ",,98.57%
2369,羞,42 ,"1,976,655 ",,98.57%
2370,匆,42 ,"1,976,697 ",,98.57%
2371,嚼,42 ,"1,976,739 ",,98.57%
2372,杰,42 ,"1,976,781 ",,98.58%
2373,侯,42 ,"1,976,823 ",,98.58%
2374,嘿,42 ,"1,976,865 ",,98.58%
2375,梗,42 ,"1,976,907 ",,98.58%
2376,燥,41 ,"1,976,948 ",,98.58%
2377,樸,41 ,"1,976,989 ",,98.59%
2378,戚,41 ,"1,977,030 ",,98.59%
2379,溯,41 ,"1,977,071 ",,98.59%
2380,莎,41 ,"1,977,112 ",,98.59%
2381,攀,41 ,"1,977,153 ",,98.59%
2382,墊,41 ,"1,977,194 ",,98.60%
2383,穆,41 ,"1,977,235 ",,98.60%
2384,垮,41 ,"1,977,276 ",,98.60%
2385,締,41 ,"1,977,317 ",,98.60%
2386,柳,41 ,"1,977,358 ",,98.60%
2387,禽,41 ,"1,977,399 ",,98.61%
2388,掘,41 ,"1,977,440 ",,98.61%
2389,昧,41 ,"1,977,481 ",,98.61%
2390,膀,41 ,"1,977,522 ",,98.61%
2391,煌,41 ,"1,977,563 ",,98.62%
2392,訣,41 ,"1,977,604 ",,98.62%
2393,寵,41 ,"1,977,645 ",,98.62%
2394,辜,41 ,"1,977,686 ",,98.62%
2395,揆,41 ,"1,977,727 ",,98.62%
2396,惟,41 ,"1,977,768 ",,98.63%
2397,掀,41 ,"1,977,809 ",,98.63%
2398,欖,40 ,"1,977,849 ",,98.63%
2399,砂,40 ,"1,977,889 ",,98.63%
2400,娜,40 ,"1,977,929 ",,98.63%
2401,芭,40 ,"1,977,969 ",,98.64%
2402,粹,40 ,"1,978,009 ",,98.64%
2403,穀,40 ,"1,978,049 ",,98.64%
2404,倉,40 ,"1,978,089 ",,98.64%
2405,睹,40 ,"1,978,129 ",,98.64%
2406,蹲,40 ,"1,978,169 ",,98.65%
2407,暈,40 ,"1,978,209 ",,98.65%
2408,暨,40 ,"1,978,249 ",,98.65%
2409,摧,40 ,"1,978,289 ",,98.65%
2410,嶼,40 ,"1,978,329 ",,98.65%
2411,盲,40 ,"1,978,369 ",,98.66%
2412,裙,40 ,"1,978,409 ",,98.66%
2413,蟹,40 ,"1,978,449 ",,98.66%
2414,崎,40 ,"1,978,489 ",,98.66%
2415,凶,40 ,"1,978,529 ",,98.66%
2416,謬,40 ,"1,978,569 ",,98.67%
2417,漠,40 ,"1,978,609 ",,98.67%
2418,冤,40 ,"1,978,649 ",,98.67%
2419,匪,40 ,"1,978,689 ",,98.67%
2420,姦,40 ,"1,978,729 ",,98.67%
2421,坑,40 ,"1,978,769 ",,98.68%
2422,謠,40 ,"1,978,809 ",,98.68%
2423,汰,39 ,"1,978,848 ",,98.68%
2424,妍,39 ,"1,978,887 ",,98.68%
2425,凹,39 ,"1,978,926 ",,98.68%
2426,秩,39 ,"1,978,965 ",,98.69%
2427,巢,39 ,"1,979,004 ",,98.69%
2428,胺,39 ,"1,979,043 ",,98.69%
2429,囊,39 ,"1,979,082 ",,98.69%
2430,輻,39 ,"1,979,121 ",,98.69%
2431,倡,39 ,"1,979,160 ",,98.69%
2432,繃,39 ,"1,979,199 ",,98.70%
2433,臣,39 ,"1,979,238 ",,98.70%
2434,躁,39 ,"1,979,277 ",,98.70%
2435,魅,39 ,"1,979,316 ",,98.70%
2436,捉,39 ,"1,979,355 ",,98.70%
2437,憐,39 ,"1,979,394 ",,98.71%
2438,喇,39 ,"1,979,433 ",,98.71%
2439,瑩,39 ,"1,979,472 ",,98.71%
2440,娃,39 ,"1,979,511 ",,98.71%
2441,遣,39 ,"1,979,550 ",,98.71%
2442,陀,39 ,"1,979,589 ",,98.72%
2443,蝕,38 ,"1,979,627 ",,98.72%
2444,乙,38 ,"1,979,665 ",,98.72%
2445,扇,38 ,"1,979,703 ",,98.72%
2446,渾,38 ,"1,979,741 ",,98.72%
2447,剎,38 ,"1,979,779 ",,98.73%
2448,滯,38 ,"1,979,817 ",,98.73%
2449,鄧,38 ,"1,979,855 ",,98.73%
2450,撕,38 ,"1,979,893 ",,98.73%
2451,弓,38 ,"1,979,931 ",,98.73%
2452,瘤,38 ,"1,979,969 ",,98.74%
2453,鏈,38 ,"1,980,007 ",,98.74%
2454,橄,38 ,"1,980,045 ",,98.74%
2455,恭,38 ,"1,980,083 ",,98.74%
2456,掏,38 ,"1,980,121 ",,98.74%
2457,巫,38 ,"1,980,159 ",,98.74%
2458,尹,38 ,"1,980,197 ",,98.75%
2459,枕,38 ,"1,980,235 ",,98.75%
2460,哺,38 ,"1,980,273 ",,98.75%
2461,矽,37 ,"1,980,310 ",,98.75%
2462,撰,37 ,"1,980,347 ",,98.75%
2463,翔,37 ,"1,980,384 ",,98.76%
2464,敷,37 ,"1,980,421 ",,98.76%
2465,濤,37 ,"1,980,458 ",,98.76%
2466,珊,37 ,"1,980,495 ",,98.76%
2467,鍾,37 ,"1,980,532 ",,98.76%
2468,癱,37 ,"1,980,569 ",,98.77%
2469,霜,37 ,"1,980,606 ",,98.77%
2470,御,37 ,"1,980,643 ",,98.77%
2471,軀,37 ,"1,980,680 ",,98.77%
2472,瓷,37 ,"1,980,717 ",,98.77%
2473,顛,37 ,"1,980,754 ",,98.77%
2474,旬,37 ,"1,980,791 ",,98.78%
2475,飢,37 ,"1,980,828 ",,98.78%
2476,囑,37 ,"1,980,865 ",,98.78%
2477,廖,37 ,"1,980,902 ",,98.78%
2478,澡,37 ,"1,980,939 ",,98.78%
2479,卅,37 ,"1,980,976 ",,98.79%
2480,划,36 ,"1,981,012 ",,98.79%
2481,竄,36 ,"1,981,048 ",,98.79%
2482,宛,36 ,"1,981,084 ",,98.79%
2483,黛,36 ,"1,981,120 ",,98.79%
2484,尷,36 ,"1,981,156 ",,98.79%
2485,眉,36 ,"1,981,192 ",,98.80%
2486,穗,36 ,"1,981,228 ",,98.80%
2487,稽,36 ,"1,981,264 ",,98.80%
2488,兇,36 ,"1,981,300 ",,98.80%
2489,匠,36 ,"1,981,336 ",,98.80%
2490,裸,36 ,"1,981,372 ",,98.81%
2491,挨,36 ,"1,981,408 ",,98.81%
2492,寮,36 ,"1,981,444 ",,98.81%
2493,鵝,36 ,"1,981,480 ",,98.81%
2494,勘,35 ,"1,981,515 ",,98.81%
2495,虞,35 ,"1,981,550 ",,98.81%
2496,謙,35 ,"1,981,585 ",,98.82%
2497,鈕,35 ,"1,981,620 ",,98.82%
2498,征,35 ,"1,981,655 ",,98.82%
2499,鞭,35 ,"1,981,690 ",,98.82%
2500,堵,35 ,"1,981,725 ",,98.82%
2501,醋,35 ,"1,981,760 ",,98.82%
2502,倦,35 ,"1,981,795 ",,98.83%
2503,擎,35 ,"1,981,830 ",,98.83%
2504,歪,35 ,"1,981,865 ",,98.83%
2505,襯,35 ,"1,981,900 ",,98.83%
2506,舟,35 ,"1,981,935 ",,98.83%
2507,攏,35 ,"1,981,970 ",,98.83%
2508,嶺,35 ,"1,982,005 ",,98.84%
2509,赫,35 ,"1,982,040 ",,98.84%
2510,愚,35 ,"1,982,075 ",,98.84%
2511,姑,35 ,"1,982,110 ",,98.84%
2512,紡,35 ,"1,982,145 ",,98.84%
2513,哄,35 ,"1,982,180 ",,98.85%
2514,欽,35 ,"1,982,215 ",,98.85%
2515,愧,35 ,"1,982,250 ",,98.85%
2516,皺,35 ,"1,982,285 ",,98.85%
2517,劣,35 ,"1,982,320 ",,98.85%
2518,鵬,35 ,"1,982,355 ",,98.85%
2519,誓,35 ,"1,982,390 ",,98.86%
2520,艙,35 ,"1,982,425 ",,98.86%
2521,碧,34 ,"1,982,459 ",,98.86%
2522,茂,34 ,"1,982,493 ",,98.86%
2523,噪,34 ,"1,982,527 ",,98.86%
2524,鈣,34 ,"1,982,561 ",,98.86%
2525,矚,34 ,"1,982,595 ",,98.87%
2526,馨,34 ,"1,982,629 ",,98.87%
2527,墾,34 ,"1,982,663 ",,98.87%
2528,掙,34 ,"1,982,697 ",,98.87%
2529,紓,34 ,"1,982,731 ",,98.87%
2530,槓,34 ,"1,982,765 ",,98.87%
2531,樞,34 ,"1,982,799 ",,98.88%
2532,檳,34 ,"1,982,833 ",,98.88%
2533,奠,34 ,"1,982,867 ",,98.88%
2534,蝴,34 ,"1,982,901 ",,98.88%
2535,惰,34 ,"1,982,935 ",,98.88%
2536,矮,34 ,"1,982,969 ",,98.88%
2537,腥,34 ,"1,983,003 ",,98.89%
2538,賈,34 ,"1,983,037 ",,98.89%
2539,豹,34 ,"1,983,071 ",,98.89%
2540,烘,34 ,"1,983,105 ",,98.89%
2541,芝,34 ,"1,983,139 ",,98.89%
2542,唷,34 ,"1,983,173 ",,98.89%
2543,餡,34 ,"1,983,207 ",,98.90%
2544,羨,33 ,"1,983,240 ",,98.90%
2545,壤,33 ,"1,983,273 ",,98.90%
2546,卑,33 ,"1,983,306 ",,98.90%
2547,柄,33 ,"1,983,339 ",,98.90%
2548,唇,33 ,"1,983,372 ",,98.90%
2549,墜,33 ,"1,983,405 ",,98.91%
2550,詠,33 ,"1,983,438 ",,98.91%
2551,腕,33 ,"1,983,471 ",,98.91%
2552,癢,33 ,"1,983,504 ",,98.91%
2553,蒼,33 ,"1,983,537 ",,98.91%
2554,艷,33 ,"1,983,570 ",,98.91%
2555,嬌,33 ,"1,983,603 ",,98.92%
2556,稚,33 ,"1,983,636 ",,98.92%
2557,駅,33 ,"1,983,669 ",,98.92%
2558,馳,33 ,"1,983,702 ",,98.92%
2559,瓣,33 ,"1,983,735 ",,98.92%
2560,茫,33 ,"1,983,768 ",,98.92%
2561,嗨,33 ,"1,983,801 ",,98.93%
2562,馮,33 ,"1,983,834 ",,98.93%
2563,逸,33 ,"1,983,867 ",,98.93%
2564,捍,33 ,"1,983,900 ",,98.93%
2565,隧,32 ,"1,983,932 ",,98.93%
2566,傘,32 ,"1,983,964 ",,98.93%
2567,寂,32 ,"1,983,996 ",,98.94%
2568,蠢,32 ,"1,984,028 ",,98.94%
2569,詮,32 ,"1,984,060 ",,98.94%
2570,甄,32 ,"1,984,092 ",,98.94%
2571,綺,32 ,"1,984,124 ",,98.94%
2572,唉,32 ,"1,984,156 ",,98.94%
2573,羹,32 ,"1,984,188 ",,98.95%
2574,叮,32 ,"1,984,220 ",,98.95%
2575,嘲,32 ,"1,984,252 ",,98.95%
2576,聆,32 ,"1,984,284 ",,98.95%
2577,儒,32 ,"1,984,316 ",,98.95%
2578,砸,32 ,"1,984,348 ",,98.95%
2579,妞,32 ,"1,984,380 ",,98.96%
2580,鞏,32 ,"1,984,412 ",,98.96%
2581,遂,32 ,"1,984,444 ",,98.96%
2582,肇,32 ,"1,984,476 ",,98.96%
2583,噗,32 ,"1,984,508 ",,98.96%
2584,燉,32 ,"1,984,540 ",,98.96%
2585,塌,31 ,"1,984,571 ",,98.96%
2586,厝,31 ,"1,984,602 ",,98.97%
2587,驕,31 ,"1,984,633 ",,98.97%
2588,碌,31 ,"1,984,664 ",,98.97%
2589,搏,31 ,"1,984,695 ",,98.97%
2590,瞄,31 ,"1,984,726 ",,98.97%
2591,竭,31 ,"1,984,757 ",,98.97%
2592,遜,31 ,"1,984,788 ",,98.98%
2593,朴,31 ,"1,984,819 ",,98.98%
2594,爵,31 ,"1,984,850 ",,98.98%
2595,逗,31 ,"1,984,881 ",,98.98%
2596,蛙,31 ,"1,984,912 ",,98.98%
2597,襪,31 ,"1,984,943 ",,98.98%
2598,葬,31 ,"1,984,974 ",,98.98%
2599,殷,31 ,"1,985,005 ",,98.99%
2600,鴉,31 ,"1,985,036 ",,98.99%
2601,烹,31 ,"1,985,067 ",,98.99%
2602,蔔,31 ,"1,985,098 ",,98.99%
2603,丙,30 ,"1,985,128 ",,98.99%
2604,梭,30 ,"1,985,158 ",,98.99%
2605,寢,30 ,"1,985,188 ",,99.00%
2606,萎,30 ,"1,985,218 ",,99.00%
2607,匿,30 ,"1,985,248 ",,99.00%
2608,窺,30 ,"1,985,278 ",,99.00%
2609,魄,30 ,"1,985,308 ",,99.00%
2610,奕,30 ,"1,985,338 ",,99.00%
2611,帆,30 ,"1,985,368 ",,99.00%
2612,癡,30 ,"1,985,398 ",,99.01%
2613,洶,30 ,"1,985,428 ",,99.01%
2614,拐,30 ,"1,985,458 ",,99.01%
2615,澀,30 ,"1,985,488 ",,99.01%
2616,熙,30 ,"1,985,518 ",,99.01%
2617,粥,30 ,"1,985,548 ",,99.01%
2618,屠,30 ,"1,985,578 ",,99.01%
2619,亨,30 ,"1,985,608 ",,99.02%
2620,狐,30 ,"1,985,638 ",,99.02%
2621,瑕,30 ,"1,985,668 ",,99.02%
2622,壢,30 ,"1,985,698 ",,99.02%
2623,伶,30 ,"1,985,728 ",,99.02%
2624,咧,30 ,"1,985,758 ",,99.02%
2625,喂,30 ,"1,985,788 ",,99.03%
2626,梵,30 ,"1,985,818 ",,99.03%
2627,氫,30 ,"1,985,848 ",,99.03%
2628,煞,30 ,"1,985,878 ",,99.03%
2629,殭,30 ,"1,985,908 ",,99.03%
2630,崖,29 ,"1,985,937 ",,99.03%
2631,兜,29 ,"1,985,966 ",,99.03%
2632,翅,29 ,"1,985,995 ",,99.04%
2633,疵,29 ,"1,986,024 ",,99.04%
2634,挪,29 ,"1,986,053 ",,99.04%
2635,筒,29 ,"1,986,082 ",,99.04%
2636,緝,29 ,"1,986,111 ",,99.04%
2637,旨,29 ,"1,986,140 ",,99.04%
2638,陵,29 ,"1,986,169 ",,99.04%
2639,奢,29 ,"1,986,198 ",,99.05%
2640,飼,29 ,"1,986,227 ",,99.05%
2641,匹,29 ,"1,986,256 ",,99.05%
2642,枯,29 ,"1,986,285 ",,99.05%
2643,竅,29 ,"1,986,314 ",,99.05%
2644,惶,29 ,"1,986,343 ",,99.05%
2645,倘,29 ,"1,986,372 ",,99.05%
2646,謎,29 ,"1,986,401 ",,99.06%
2647,焚,29 ,"1,986,430 ",,99.06%
2648,霞,29 ,"1,986,459 ",,99.06%
2649,樟,29 ,"1,986,488 ",,99.06%
2650,輿,29 ,"1,986,517 ",,99.06%
2651,毯,29 ,"1,986,546 ",,99.06%
2652,勻,29 ,"1,986,575 ",,99.06%
2653,揹,29 ,"1,986,604 ",,99.07%
2654,韌,28 ,"1,986,632 ",,99.07%
2655,椰,28 ,"1,986,660 ",,99.07%
2656,敞,28 ,"1,986,688 ",,99.07%
2657,溢,28 ,"1,986,716 ",,99.07%
2658,岳,28 ,"1,986,744 ",,99.07%
2659,鉅,28 ,"1,986,772 ",,99.07%
2660,磅,28 ,"1,986,800 ",,99.08%
2661,峙,28 ,"1,986,828 ",,99.08%
2662,痠,28 ,"1,986,856 ",,99.08%
2663,棲,28 ,"1,986,884 ",,99.08%
2664,蓬,28 ,"1,986,912 ",,99.08%
2665,札,28 ,"1,986,940 ",,99.08%
2666,虹,28 ,"1,986,968 ",,99.08%
2667,挽,28 ,"1,986,996 ",,99.09%
2668,枚,28 ,"1,987,024 ",,99.09%
2669,庸,28 ,"1,987,052 ",,99.09%
2670,蟻,28 ,"1,987,080 ",,99.09%
2671,跪,28 ,"1,987,108 ",,99.09%
2672,詭,28 ,"1,987,136 ",,99.09%
2673,斃,28 ,"1,987,164 ",,99.09%
2674,吻,28 ,"1,987,192 ",,99.10%
2675,阮,28 ,"1,987,220 ",,99.10%
2676,壺,28 ,"1,987,248 ",,99.10%
2677,槽,28 ,"1,987,276 ",,99.10%
2678,醃,28 ,"1,987,304 ",,99.10%
2679,撈,28 ,"1,987,332 ",,99.10%
2680,榔,28 ,"1,987,360 ",,99.10%
2681,猩,28 ,"1,987,388 ",,99.11%
2682,栓,28 ,"1,987,416 ",,99.11%
2683,銓,28 ,"1,987,444 ",,99.11%
2684,膳,27 ,"1,987,471 ",,99.11%
2685,攸,27 ,"1,987,498 ",,99.11%
2686,堤,27 ,"1,987,525 ",,99.11%
2687,釘,27 ,"1,987,552 ",,99.11%
2688,彙,27 ,"1,987,579 ",,99.11%
2689,圳,27 ,"1,987,606 ",,99.12%
2690,琉,27 ,"1,987,633 ",,99.12%
2691,籽,27 ,"1,987,660 ",,99.12%
2692,脾,27 ,"1,987,687 ",,99.12%
2693,伐,27 ,"1,987,714 ",,99.12%
2694,僱,27 ,"1,987,741 ",,99.12%
2695,雌,27 ,"1,987,768 ",,99.12%
2696,爪,27 ,"1,987,795 ",,99.13%
2697,仕,27 ,"1,987,822 ",,99.13%
2698,靴,27 ,"1,987,849 ",,99.13%
2699,倚,27 ,"1,987,876 ",,99.13%
2700,樁,27 ,"1,987,903 ",,99.13%
2701,啥,27 ,"1,987,930 ",,99.13%
2702,鉤,27 ,"1,987,957 ",,99.13%
2703,躬,27 ,"1,987,984 ",,99.13%
2704,酪,27 ,"1,988,011 ",,99.14%
2705,慨,27 ,"1,988,038 ",,99.14%
2706,酌,27 ,"1,988,065 ",,99.14%
2707,魏,27 ,"1,988,092 ",,99.14%
2708,燭,27 ,"1,988,119 ",,99.14%
2709,鈾,27 ,"1,988,146 ",,99.14%
2710,霖,27 ,"1,988,173 ",,99.14%
2711,咩,27 ,"1,988,200 ",,99.15%
2712,婞,27 ,"1,988,227 ",,99.15%
2713,妖,27 ,"1,988,254 ",,99.15%
2714,墓,26 ,"1,988,280 ",,99.15%
2715,滲,26 ,"1,988,306 ",,99.15%
2716,聳,26 ,"1,988,332 ",,99.15%
2717,髓,26 ,"1,988,358 ",,99.15%
2718,戈,26 ,"1,988,384 ",,99.15%
2719,燦,26 ,"1,988,410 ",,99.16%
2720,炫,26 ,"1,988,436 ",,99.16%
2721,賊,26 ,"1,988,462 ",,99.16%
2722,嗯,26 ,"1,988,488 ",,99.16%
2723,佑,26 ,"1,988,514 ",,99.16%
2724,巖,26 ,"1,988,540 ",,99.16%
2725,譴,26 ,"1,988,566 ",,99.16%
2726,頑,26 ,"1,988,592 ",,99.17%
2727,疹,26 ,"1,988,618 ",,99.17%
2728,坎,26 ,"1,988,644 ",,99.17%
2729,筍,26 ,"1,988,670 ",,99.17%
2730,甦,26 ,"1,988,696 ",,99.17%
2731,佣,25 ,"1,988,721 ",,99.17%
2732,蜓,25 ,"1,988,746 ",,99.17%
2733,棚,25 ,"1,988,771 ",,99.17%
2734,窘,25 ,"1,988,796 ",,99.18%
2735,乍,25 ,"1,988,821 ",,99.18%
2736,繽,25 ,"1,988,846 ",,99.18%
2737,攔,25 ,"1,988,871 ",,99.18%
2738,杏,25 ,"1,988,896 ",,99.18%
2739,賜,25 ,"1,988,921 ",,99.18%
2740,肘,25 ,"1,988,946 ",,99.18%
2741,懇,25 ,"1,988,971 ",,99.18%
2742,肖,25 ,"1,988,996 ",,99.19%
2743,豫,25 ,"1,989,021 ",,99.19%
2744,吟,25 ,"1,989,046 ",,99.19%
2745,昔,25 ,"1,989,071 ",,99.19%
2746,濁,25 ,"1,989,096 ",,99.19%
2747,瘡,25 ,"1,989,121 ",,99.19%
2748,蔓,25 ,"1,989,146 ",,99.19%
2749,恥,25 ,"1,989,171 ",,99.19%
2750,狙,25 ,"1,989,196 ",,99.20%
2751,弗,25 ,"1,989,221 ",,99.20%
2752,矯,25 ,"1,989,246 ",,99.20%
2753,眷,25 ,"1,989,271 ",,99.20%
2754,僑,25 ,"1,989,296 ",,99.20%
2755,涕,25 ,"1,989,321 ",,99.20%
2756,叭,25 ,"1,989,346 ",,99.20%
2757,歹,25 ,"1,989,371 ",,99.20%
2758,湘,25 ,"1,989,396 ",,99.21%
2759,猿,25 ,"1,989,421 ",,99.21%
2760,渣,25 ,"1,989,446 ",,99.21%
2761,洽,24 ,"1,989,470 ",,99.21%
2762,株,24 ,"1,989,494 ",,99.21%
2763,秉,24 ,"1,989,518 ",,99.21%
2764,肆,24 ,"1,989,542 ",,99.21%
2765,伽,24 ,"1,989,566 ",,99.21%
2766,瘓,24 ,"1,989,590 ",,99.21%
2767,瓊,24 ,"1,989,614 ",,99.22%
2768,溼,24 ,"1,989,638 ",,99.22%
2769,迄,24 ,"1,989,662 ",,99.22%
2770,吾,24 ,"1,989,686 ",,99.22%
2771,諜,24 ,"1,989,710 ",,99.22%
2772,辰,24 ,"1,989,734 ",,99.22%
2773,垢,24 ,"1,989,758 ",,99.22%
2774,泣,24 ,"1,989,782 ",,99.22%
2775,婉,24 ,"1,989,806 ",,99.23%
2776,裴,24 ,"1,989,830 ",,99.23%
2777,浸,24 ,"1,989,854 ",,99.23%
2778,嘔,24 ,"1,989,878 ",,99.23%
2779,甫,24 ,"1,989,902 ",,99.23%
2780,蕃,24 ,"1,989,926 ",,99.23%
2781,痴,24 ,"1,989,950 ",,99.23%
2782,釩,24 ,"1,989,974 ",,99.23%
2783,碘,24 ,"1,989,998 ",,99.24%
2784,淹,23 ,"1,990,021 ",,99.24%
2785,糙,23 ,"1,990,044 ",,99.24%
2786,萃,23 ,"1,990,067 ",,99.24%
2787,芙,23 ,"1,990,090 ",,99.24%
2788,郊,23 ,"1,990,113 ",,99.24%
2789,寞,23 ,"1,990,136 ",,99.24%
2790,晰,23 ,"1,990,159 ",,99.24%
2791,豈,23 ,"1,990,182 ",,99.24%
2792,舖,23 ,"1,990,205 ",,99.25%
2793,瀏,23 ,"1,990,228 ",,99.25%
2794,宵,23 ,"1,990,251 ",,99.25%
2795,嚨,23 ,"1,990,274 ",,99.25%
2796,穫,23 ,"1,990,297 ",,99.25%
2797,麟,23 ,"1,990,320 ",,99.25%
2798,劈,23 ,"1,990,343 ",,99.25%
2799,賤,23 ,"1,990,366 ",,99.25%
2800,矩,23 ,"1,990,389 ",,99.25%
2801,勿,23 ,"1,990,412 ",,99.26%
2802,崑,23 ,"1,990,435 ",,99.26%
2803,倖,23 ,"1,990,458 ",,99.26%
2804,峻,23 ,"1,990,481 ",,99.26%
2805,恍,23 ,"1,990,504 ",,99.26%
2806,鞠,23 ,"1,990,527 ",,99.26%
2807,嗽,23 ,"1,990,550 ",,99.26%
2808,鮑,23 ,"1,990,573 ",,99.26%
2809,拯,23 ,"1,990,596 ",,99.27%
2810,轍,23 ,"1,990,619 ",,99.27%
2811,毆,23 ,"1,990,642 ",,99.27%
2812,庄,23 ,"1,990,665 ",,99.27%
2813,淫,23 ,"1,990,688 ",,99.27%
