字頻序位,字,字頻,累積字頻,前100名高頻字累積百分比,"總字數累積
百分比"
4758,辿,1 ,"1,717,159 ",,99.97%
4759,麾,1 ,"1,717,160 ",,99.97%
4760,讎,1 ,"1,717,161 ",,99.97%
4761,煬,1 ,"1,717,162 ",,99.97%
4762,鈿,1 ,"1,717,163 ",,99.97%
4763,雫,1 ,"1,717,164 ",,99.97%
4764,泫,1 ,"1,717,165 ",,99.97%
4765,躕,1 ,"1,717,166 ",,99.97%
4766,怵,1 ,"1,717,167 ",,99.97%
4767,漶,1 ,"1,717,168 ",,99.97%
4768,鬢,1 ,"1,717,169 ",,99.97%
4769,盂,1 ,"1,717,170 ",,99.97%
4770,酹,1 ,"1,717,171 ",,99.97%
4771,綾,1 ,"1,717,172 ",,99.97%
4772,楮,1 ,"1,717,173 ",,99.97%
4773,埠,1 ,"1,717,174 ",,99.97%
4774,帚,1 ,"1,717,175 ",,99.97%
4775,窿,1 ,"1,717,176 ",,99.97%
4776,忸,1 ,"1,717,177 ",,99.97%
4777,怩,1 ,"1,717,178 ",,99.97%
4778,蕯,1 ,"1,717,179 ",,99.97%
4779,舢,1 ,"1,717,180 ",,99.97%
4780,舨,1 ,"1,717,181 ",,99.97%
4781,臃,1 ,"1,717,182 ",,99.97%
4782,窈,1 ,"1,717,183 ",,99.97%
4783,窕,1 ,"1,717,184 ",,99.97%
4784,痂,1 ,"1,717,185 ",,99.97%
4785,晌,1 ,"1,717,186 ",,99.97%
4786,罣,1 ,"1,717,187 ",,99.97%
4787,啁,1 ,"1,717,188 ",,99.97%
4788,冱,1 ,"1,717,189 ",,99.97%
4789,齧,1 ,"1,717,190 ",,99.97%
4790,羿,1 ,"1,717,191 ",,99.97%
4791,犖,1 ,"1,717,192 ",,99.97%
4792,纛,1 ,"1,717,193 ",,99.97%
4793,雉,1 ,"1,717,194 ",,99.97%
4794,襠,1 ,"1,717,195 ",,99.97%
4795,囔,1 ,"1,717,196 ",,99.97%
4796,鐺,1 ,"1,717,197 ",,99.97%
4797,蹙,1 ,"1,717,198 ",,99.97%
4798,挲,1 ,"1,717,199 ",,99.97%
4799,躑,1 ,"1,717,200 ",,99.97%
4800,躅,1 ,"1,717,201 ",,99.97%
4801,襁,1 ,"1,717,202 ",,99.97%
4802,倔,1 ,"1,717,203 ",,99.97%
4803,敕,1 ,"1,717,204 ",,99.97%
4804,賡,1 ,"1,717,205 ",,99.97%
4805,鑞,1 ,"1,717,206 ",,99.97%
4806,掂,1 ,"1,717,207 ",,99.97%
4807,鈎,1 ,"1,717,208 ",,99.97%
4808,裳,1 ,"1,717,209 ",,99.97%
4809,霎,1 ,"1,717,210 ",,99.97%
4810,鱒,1 ,"1,717,211 ",,99.97%
4811,鯡,1 ,"1,717,212 ",,99.97%
4812,呤,1 ,"1,717,213 ",,99.97%
4813,柩,1 ,"1,717,214 ",,99.97%
4814,臊,1 ,"1,717,215 ",,99.97%
4815,吭,1 ,"1,717,216 ",,99.97%
4816,匍,1 ,"1,717,217 ",,99.97%
4817,匐,1 ,"1,717,218 ",,99.97%
4818,䠷,1 ,"1,717,219 ",,99.97%
4819,縷,1 ,"1,717,220 ",,99.97%
4820,畤,1 ,"1,717,221 ",,99.97%
4821,僭,1 ,"1,717,222 ",,99.97%
4822,郩,1 ,"1,717,223 ",,99.97%
4823,阨,1 ,"1,717,224 ",,99.97%
4824,婢,1 ,"1,717,225 ",,99.97%
4825,瞌,1 ,"1,717,226 ",,99.97%
4826,嗤,1 ,"1,717,227 ",,99.97%
4827,睢,1 ,"1,717,228 ",,99.97%
4828,廡,1 ,"1,717,229 ",,99.97%
4829,徇,1 ,"1,717,230 ",,99.97%
4830,囹,1 ,"1,717,231 ",,99.97%
4831,圄,1 ,"1,717,232 ",,99.97%
4832,峒,1 ,"1,717,233 ",,99.97%
4833,汴,1 ,"1,717,234 ",,99.97%
4834,彧,1 ,"1,717,235 ",,99.97%
4835,鬻,1 ,"1,717,236 ",,99.97%
4836,謫,1 ,"1,717,237 ",,99.97%
4837,鱔,1 ,"1,717,238 ",,99.97%
4838,焯,1 ,"1,717,239 ",,99.97%
4839,罎,1 ,"1,717,240 ",,99.97%
4840,觥,1 ,"1,717,241 ",,99.97%
4841,瓤,1 ,"1,717,242 ",,99.97%
4842,裨,1 ,"1,717,243 ",,99.97%
4843,瘴,1 ,"1,717,244 ",,99.97%
4844,癘,1 ,"1,717,245 ",,99.97%
4845,璸,1 ,"1,717,246 ",,99.97%
4846,輊,1 ,"1,717,247 ",,99.97%
4847,啶,1 ,"1,717,248 ",,99.97%
4848,芦,1 ,"1,717,249 ",,99.97%
4849,觴,1 ,"1,717,250 ",,99.97%
4850,郤,1 ,"1,717,251 ",,99.97%
4851,洇,1 ,"1,717,252 ",,99.97%
4852,挀,1 ,"1,717,253 ",,99.97%
4853,歛,1 ,"1,717,254 ",,99.97%
4854,驀,1 ,"1,717,255 ",,99.97%
4855,疝,1 ,"1,717,256 ",,99.97%
4856,魘,1 ,"1,717,257 ",,99.97%
4857,猖,1 ,"1,717,258 ",,99.97%
4858,獗,1 ,"1,717,259 ",,99.97%
4859,痤,1 ,"1,717,260 ",,99.97%
4860,睥,1 ,"1,717,261 ",,99.98%
4861,睨,1 ,"1,717,262 ",,99.98%
4862,褵,1 ,"1,717,263 ",,99.98%
4863,啻,1 ,"1,717,264 ",,99.98%
4864,豺,1 ,"1,717,265 ",,99.98%
4865,櫪,1 ,"1,717,266 ",,99.98%
4866,峯,1 ,"1,717,267 ",,99.98%
4867,唁,1 ,"1,717,268 ",,99.98%
4868,俎,1 ,"1,717,269 ",,99.98%
4869,蘅,1 ,"1,717,270 ",,99.98%
4870,涌,1 ,"1,717,271 ",,99.98%
4871,玨,1 ,"1,717,272 ",,99.98%
4872,庾,1 ,"1,717,273 ",,99.98%
4873,媧,1 ,"1,717,274 ",,99.98%
4874,囈,1 ,"1,717,275 ",,99.98%
4875,蘸,1 ,"1,717,276 ",,99.98%
4876,琊,1 ,"1,717,277 ",,99.98%
4877,焱,1 ,"1,717,278 ",,99.98%
4878,妗,1 ,"1,717,279 ",,99.98%
4879,瀅,1 ,"1,717,280 ",,99.98%
4880,拴,1 ,"1,717,281 ",,99.98%
4881,祓,1 ,"1,717,282 ",,99.98%
4882,黐,1 ,"1,717,283 ",,99.98%
4883,曇,1 ,"1,717,284 ",,99.98%
4884,珣,1 ,"1,717,285 ",,99.98%
4885,滉,1 ,"1,717,286 ",,99.98%
4886,颺,1 ,"1,717,287 ",,99.98%
4887,奼,1 ,"1,717,288 ",,99.98%
4888,栢,1 ,"1,717,289 ",,99.98%
4889,盅,1 ,"1,717,290 ",,99.98%
4890,麋,1 ,"1,717,291 ",,99.98%
4891,媺,1 ,"1,717,292 ",,99.98%
4892,浯,1 ,"1,717,293 ",,99.98%
4893,拄,1 ,"1,717,294 ",,99.98%
4894,涎,1 ,"1,717,295 ",,99.98%
4895,倢,1 ,"1,717,296 ",,99.98%
4896,洧,1 ,"1,717,297 ",,99.98%
4897,綝,1 ,"1,717,298 ",,99.98%
4898,漚,1 ,"1,717,299 ",,99.98%
4899,韾,1 ,"1,717,300 ",,99.98%
4900,茼,1 ,"1,717,301 ",,99.98%
4901,蒿,1 ,"1,717,302 ",,99.98%
4902,圮,1 ,"1,717,303 ",,99.98%
4903,鵪,1 ,"1,717,304 ",,99.98%
4904,蓊,1 ,"1,717,305 ",,99.98%
4905,蒟,1 ,"1,717,306 ",,99.98%
4906,蒻,1 ,"1,717,307 ",,99.98%
4907,宸,1 ,"1,717,308 ",,99.98%
4908,鈷,1 ,"1,717,309 ",,99.98%
4909,猝,1 ,"1,717,310 ",,99.98%
4910,裎,1 ,"1,717,311 ",,99.98%
4911,餽,1 ,"1,717,312 ",,99.98%
4912,幃,1 ,"1,717,313 ",,99.98%
4913,琨,1 ,"1,717,314 ",,99.98%
4914,檁,1 ,"1,717,315 ",,99.98%
4915,桁,1 ,"1,717,316 ",,99.98%
4916,餞,1 ,"1,717,317 ",,99.98%
4917,涂,1 ,"1,717,318 ",,99.98%
4918,暐,1 ,"1,717,319 ",,99.98%
4919,姵,1 ,"1,717,320 ",,99.98%
4920,蠵,1 ,"1,717,321 ",,99.98%
4921,垵,1 ,"1,717,322 ",,99.98%
4922,蓀,1 ,"1,717,323 ",,99.98%
4923,秧,1 ,"1,717,324 ",,99.98%
4924,蛺,1 ,"1,717,325 ",,99.98%
4925,炔,1 ,"1,717,326 ",,99.98%
4926,槭,1 ,"1,717,327 ",,99.98%
4927,貽,1 ,"1,717,328 ",,99.98%
4928,苖,1 ,"1,717,329 ",,99.98%
4929,臻,1 ,"1,717,330 ",,99.98%
4930,媾,1 ,"1,717,331 ",,99.98%
4931,卹,1 ,"1,717,332 ",,99.98%
4932,仟,1 ,"1,717,333 ",,99.98%
4933,氟,1 ,"1,717,334 ",,99.98%
4934,鴛,1 ,"1,717,335 ",,99.98%
4935,鴦,1 ,"1,717,336 ",,99.98%
4936,覻,1 ,"1,717,337 ",,99.98%
4937,塽,1 ,"1,717,338 ",,99.98%
4938,拺,1 ,"1,717,339 ",,99.98%
4939,綪,1 ,"1,717,340 ",,99.98%
4940,桀,1 ,"1,717,341 ",,99.98%
4941,皴,1 ,"1,717,342 ",,99.98%
4942,悌,1 ,"1,717,343 ",,99.98%
4943,輓,1 ,"1,717,344 ",,99.98%
4944,狷,1 ,"1,717,345 ",,99.98%
4945,稔,1 ,"1,717,346 ",,99.98%
4946,祅,1 ,"1,717,347 ",,99.98%
4947,噘,1 ,"1,717,348 ",,99.98%
4948,苧,1 ,"1,717,349 ",,99.98%
4949,枴,1 ,"1,717,350 ",,99.98%
4950,莢,1 ,"1,717,351 ",,99.98%
4951,莧,1 ,"1,717,352 ",,99.98%
4952,鑷,1 ,"1,717,353 ",,99.98%
4953,羧,1 ,"1,717,354 ",,99.98%
4954,酐,1 ,"1,717,355 ",,99.98%
4955,訖,1 ,"1,717,356 ",,99.98%
4956,吩,1 ,"1,717,357 ",,99.98%
4957,鐮,1 ,"1,717,358 ",,99.98%
4958,隘,1 ,"1,717,359 ",,99.98%
4959,櫛,1 ,"1,717,360 ",,99.98%
4960,写,1 ,"1,717,361 ",,99.98%
4961,话,1 ,"1,717,362 ",,99.98%
4962,齐,1 ,"1,717,363 ",,99.98%
4963,灵,1 ,"1,717,364 ",,99.98%
4964,气,1 ,"1,717,365 ",,99.98%
4965,颇,1 ,"1,717,366 ",,99.98%
4966,睇,1 ,"1,717,367 ",,99.98%
4967,駡,1 ,"1,717,368 ",,99.98%
4968,妏,1 ,"1,717,369 ",,99.98%
4969,呴,1 ,"1,717,370 ",,99.98%
4970,请,1 ,"1,717,371 ",,99.98%
4971,问,1 ,"1,717,372 ",,99.98%
4972,样,1 ,"1,717,373 ",,99.98%
4973,饺,1 ,"1,717,374 ",,99.98%
4974,繒,1 ,"1,717,375 ",,99.98%
4975,痴,1 ,"1,717,376 ",,99.98%
4976,蜓,1 ,"1,717,377 ",,99.98%
4977,宫,1 ,"1,717,378 ",,99.98%
4978,冏,1 ,"1,717,379 ",,99.98%
4979,鈹,1 ,"1,717,380 ",,99.98%
4980,鍶,1 ,"1,717,381 ",,99.98%
4981,鈧,1 ,"1,717,382 ",,99.98%
4982,顔,1 ,"1,717,383 ",,99.98%
4983,唆,1 ,"1,717,384 ",,99.98%
4984,莲,1 ,"1,717,385 ",,99.98%
4985,煲,1 ,"1,717,386 ",,99.98%
4986,慟,1 ,"1,717,387 ",,99.98%
4987,煒,1 ,"1,717,388 ",,99.98%
4988,嘞,1 ,"1,717,389 ",,99.98%
4989,祑,1 ,"1,717,390 ",,99.98%
4990,醮,1 ,"1,717,391 ",,99.98%
4991,庠,1 ,"1,717,392 ",,99.98%
4992,俺,1 ,"1,717,393 ",,99.98%
4993,焄,1 ,"1,717,394 ",,99.98%
4994,凖,1 ,"1,717,395 ",,99.98%
4995,幪,1 ,"1,717,396 ",,99.98%
4996,喰,1 ,"1,717,397 ",,99.98%
4997,岀,1 ,"1,717,398 ",,99.98%
4998,嵾,1 ,"1,717,399 ",,99.98%
4999,楳,1 ,"1,717,400 ",,99.98%
5000,渝,1 ,"1,717,401 ",,99.98%
5001,产,1 ,"1,717,402 ",,99.98%
5002,随,1 ,"1,717,403 ",,99.98%
5003,携,1 ,"1,717,404 ",,99.98%
5004,湿,1 ,"1,717,405 ",,99.98%
5005,纸,1 ,"1,717,406 ",,99.98%
5006,边,1 ,"1,717,407 ",,99.98%
5007,晓,1 ,"1,717,408 ",,99.98%
5008,头,1 ,"1,717,409 ",,99.98%
5009,经,1 ,"1,717,410 ",,99.98%
5010,伟,1 ,"1,717,411 ",,99.98%
5011,縂,1 ,"1,717,412 ",,99.98%
5012,创,1 ,"1,717,413 ",,99.98%
5013,挠,1 ,"1,717,414 ",,99.98%
5014,动,1 ,"1,717,415 ",,99.98%
5015,艰,1 ,"1,717,416 ",,99.98%
5016,难,1 ,"1,717,417 ",,99.98%
5017,爱,1 ,"1,717,418 ",,99.98%
5018,赮,1 ,"1,717,419 ",,99.98%
5019,这,1 ,"1,717,420 ",,99.98%
5020,鹦,1 ,"1,717,421 ",,99.98%
5021,鹉,1 ,"1,717,422 ",,99.98%
5022,养,1 ,"1,717,423 ",,99.98%
5023,劵,1 ,"1,717,424 ",,99.98%
5024,戟,1 ,"1,717,425 ",,99.98%
5025,獍,1 ,"1,717,426 ",,99.98%
5026,远,1 ,"1,717,427 ",,99.98%
5027,昕,1 ,"1,717,428 ",,99.98%
5028,魑,1 ,"1,717,429 ",,99.98%
5029,膊,1 ,"1,717,430 ",,99.98%
5030,婀,1 ,"1,717,431 ",,99.98%
5031,甌,1 ,"1,717,432 ",,99.98%
5032,暝,1 ,"1,717,433 ",,99.99%
5033,旮,1 ,"1,717,434 ",,99.99%
5034,孿,1 ,"1,717,435 ",,99.99%
5035,隼,1 ,"1,717,436 ",,99.99%
5036,蛾,1 ,"1,717,437 ",,99.99%
5037,芩,1 ,"1,717,438 ",,99.99%
5038,扦,1 ,"1,717,439 ",,99.99%
5039,壊,1 ,"1,717,440 ",,99.99%
5040,猫,1 ,"1,717,441 ",,99.99%
5041,脱,1 ,"1,717,442 ",,99.99%
5042,衭,1 ,"1,717,443 ",,99.99%
5043,觉,1 ,"1,717,444 ",,99.99%
5044,银,1 ,"1,717,445 ",,99.99%
5045,战,1 ,"1,717,446 ",,99.99%
5046,类,1 ,"1,717,447 ",,99.99%
5047,銥,1 ,"1,717,448 ",,99.99%
5048,墘,1 ,"1,717,449 ",,99.99%
5049,筑,1 ,"1,717,450 ",,99.99%
5050,杠,1 ,"1,717,451 ",,99.99%
5051,听,1 ,"1,717,452 ",,99.99%
5052,却,1 ,"1,717,453 ",,99.99%
5053,来,1 ,"1,717,454 ",,99.99%
5054,业,1 ,"1,717,455 ",,99.99%
5055,绩,1 ,"1,717,456 ",,99.99%
5056,潜,1 ,"1,717,457 ",,99.99%
5057,质,1 ,"1,717,458 ",,99.99%
5058,间,1 ,"1,717,459 ",,99.99%
5059,拥,1 ,"1,717,460 ",,99.99%
5060,嬷,1 ,"1,717,461 ",,99.99%
5061,榷,1 ,"1,717,462 ",,99.99%
5062,倨,1 ,"1,717,463 ",,99.99%
5063,愓,1 ,"1,717,464 ",,99.99%
5064,幗,1 ,"1,717,465 ",,99.99%
5065,慓,1 ,"1,717,466 ",,99.99%
5066,饈,1 ,"1,717,467 ",,99.99%
5067,釧,1 ,"1,717,468 ",,99.99%
5068,鲁,1 ,"1,717,469 ",,99.99%
5069,纳,1 ,"1,717,470 ",,99.99%
5070,夸,1 ,"1,717,471 ",,99.99%
5071,渚,1 ,"1,717,472 ",,99.99%
5072,俋,1 ,"1,717,473 ",,99.99%
5073,鐶,1 ,"1,717,474 ",,99.99%
5074,嚞,1 ,"1,717,475 ",,99.99%
5075,嘜,1 ,"1,717,476 ",,99.99%
5076,恙,1 ,"1,717,477 ",,99.99%
5077,蔑,1 ,"1,717,478 ",,99.99%
5078,韃,1 ,"1,717,479 ",,99.99%
5079,靼,1 ,"1,717,480 ",,99.99%
5080,霆,1 ,"1,717,481 ",,99.99%
5081,戍,1 ,"1,717,482 ",,99.99%
5082,畿,1 ,"1,717,483 ",,99.99%
5083,啕,1 ,"1,717,484 ",,99.99%
5084,綹,1 ,"1,717,485 ",,99.99%
5085,佝,1 ,"1,717,486 ",,99.99%
5086,僂,1 ,"1,717,487 ",,99.99%
5087,篾,1 ,"1,717,488 ",,99.99%
5088,蹩,1 ,"1,717,489 ",,99.99%
5089,遝,1 ,"1,717,490 ",,99.99%
5090,沏,1 ,"1,717,491 ",,99.99%
5091,藐,1 ,"1,717,492 ",,99.99%
5092,抔,1 ,"1,717,493 ",,99.99%
5093,巍,1 ,"1,717,494 ",,99.99%
5094,夙,1 ,"1,717,495 ",,99.99%
5095,縹,1 ,"1,717,496 ",,99.99%
5096,燁,1 ,"1,717,497 ",,99.99%
5097,襖,1 ,"1,717,498 ",,99.99%
5098,埒,1 ,"1,717,499 ",,99.99%
5099,帔,1 ,"1,717,500 ",,99.99%
5100,倜,1 ,"1,717,501 ",,99.99%
5101,儻,1 ,"1,717,502 ",,99.99%
5102,窸,1 ,"1,717,503 ",,99.99%
5103,窣,1 ,"1,717,504 ",,99.99%
5104,熏,1 ,"1,717,505 ",,99.99%
5105,慪,1 ,"1,717,506 ",,99.99%
5106,痢,1 ,"1,717,507 ",,99.99%
5107,灃,1 ,"1,717,508 ",,99.99%
5108,嫺,1 ,"1,717,509 ",,99.99%
5109,黜,1 ,"1,717,510 ",,99.99%
5110,撚,1 ,"1,717,511 ",,99.99%
5111,訢,1 ,"1,717,512 ",,99.99%
5112,誥,1 ,"1,717,513 ",,99.99%
5113,騾,1 ,"1,717,514 ",,99.99%
5114,秫,1 ,"1,717,515 ",,99.99%
5115,稈,1 ,"1,717,516 ",,99.99%
5116,罅,1 ,"1,717,517 ",,99.99%
5117,湎,1 ,"1,717,518 ",,99.99%
5118,燹,1 ,"1,717,519 ",,99.99%
5119,茬,1 ,"1,717,520 ",,99.99%
5120,舂,1 ,"1,717,521 ",,99.99%
5121,鐙,1 ,"1,717,522 ",,99.99%
5122,讖,1 ,"1,717,523 ",,99.99%
5123,嗥,1 ,"1,717,524 ",,99.99%
5124,琬,1 ,"1,717,525 ",,99.99%
5125,躥,1 ,"1,717,526 ",,99.99%
5126,挈,1 ,"1,717,527 ",,99.99%
5127,馱,1 ,"1,717,528 ",,99.99%
5128,擤,1 ,"1,717,529 ",,99.99%
5129,蹧,1 ,"1,717,530 ",,99.99%
5130,潸,1 ,"1,717,531 ",,99.99%
5131,曜,1 ,"1,717,532 ",,99.99%
5132,鑛,1 ,"1,717,533 ",,99.99%
5133,獺,1 ,"1,717,534 ",,99.99%
5134,懋,1 ,"1,717,535 ",,99.99%
5135,訶,1 ,"1,717,536 ",,99.99%
5136,晧,1 ,"1,717,537 ",,99.99%
5137,霑,1 ,"1,717,538 ",,99.99%
5138,伕,1 ,"1,717,539 ",,99.99%
5139,佾,1 ,"1,717,540 ",,99.99%
5140,隴,1 ,"1,717,541 ",,99.99%
5141,濯,1 ,"1,717,542 ",,99.99%
5142,荇,1 ,"1,717,543 ",,99.99%
5143,迤,1 ,"1,717,544 ",,99.99%
5144,邐,1 ,"1,717,545 ",,99.99%
5145,嬴,1 ,"1,717,546 ",,99.99%
5146,禹,1 ,"1,717,547 ",,99.99%
5147,荖,1 ,"1,717,548 ",,99.99%
5148,頷,1 ,"1,717,549 ",,99.99%
5149,篁,1 ,"1,717,550 ",,99.99%
5150,棱,1 ,"1,717,551 ",,99.99%
5151,壙,1 ,"1,717,552 ",,99.99%
5152,鉢,1 ,"1,717,553 ",,99.99%
5153,綬,1 ,"1,717,554 ",,99.99%
5154,蹁,1 ,"1,717,555 ",,99.99%
5155,緙,1 ,"1,717,556 ",,99.99%
5156,奩,1 ,"1,717,557 ",,99.99%
5157,穉,1 ,"1,717,558 ",,99.99%
5158,畬,1 ,"1,717,559 ",,99.99%
5159,澠,1 ,"1,717,560 ",,99.99%
5160,罌,1 ,"1,717,561 ",,99.99%
5161,麈,1 ,"1,717,562 ",,99.99%
5162,玆,1 ,"1,717,563 ",,99.99%
5163,嶙,1 ,"1,717,564 ",,99.99%
5164,峋,1 ,"1,717,565 ",,99.99%
5165,羣,1 ,"1,717,566 ",,99.99%
5166,鈐,1 ,"1,717,567 ",,99.99%
5167,燾,1 ,"1,717,568 ",,99.99%
5168,骷,1 ,"1,717,569 ",,99.99%
5169,髏,1 ,"1,717,570 ",,99.99%
5170,涸,1 ,"1,717,571 ",,99.99%
5171,瀲,1 ,"1,717,572 ",,99.99%
5172,狎,1 ,"1,717,573 ",,99.99%
5173,獼,1 ,"1,717,574 ",,99.99%
5174,垣,1 ,"1,717,575 ",,99.99%
5175,漉,1 ,"1,717,576 ",,99.99%
5176,癸,1 ,"1,717,577 ",,99.99%
5177,銠,1 ,"1,717,578 ",,99.99%
5178,踉,1 ,"1,717,579 ",,99.99%
5179,蹌,1 ,"1,717,580 ",,99.99%
5180,縟,1 ,"1,717,581 ",,99.99%
5181,黠,1 ,"1,717,582 ",,99.99%
5182,颯,1 ,"1,717,583 ",,99.99%
5183,忪,1 ,"1,717,584 ",,99.99%
5184,銚,1 ,"1,717,585 ",,99.99%
5185,胗,1 ,"1,717,586 ",,99.99%
5186,溽,1 ,"1,717,587 ",,99.99%
5187,赭,1 ,"1,717,588 ",,99.99%
5188,蘚,1 ,"1,717,589 ",,99.99%
5189,貲,1 ,"1,717,590 ",,99.99%
5190,騏,1 ,"1,717,591 ",,99.99%
5191,葚,1 ,"1,717,592 ",,99.99%
5192,櫺,1 ,"1,717,593 ",,99.99%
5193,冑,1 ,"1,717,594 ",,99.99%
5194,懿,1 ,"1,717,595 ",,99.99%
5195,擰,1 ,"1,717,596 ",,99.99%
5196,袪,1 ,"1,717,597 ",,99.99%
5197,痔,1 ,"1,717,598 ",,99.99%
5198,齲,1 ,"1,717,599 ",,99.99%
5199,縐,1 ,"1,717,600 ",,99.99%
5200,戸,1 ,"1,717,601 ",,99.99%
5201,諡,1 ,"1,717,602 ",,99.99%
5202,婺,1 ,"1,717,603 ",,99.99%
5203,垛,1 ,"1,717,604 ",,99.99%
5204,箸,1 ,"1,717,605 ",,100.00%
5205,汎,1 ,"1,717,606 ",,100.00%
5206,熘,1 ,"1,717,607 ",,100.00%
5207,梠,1 ,"1,717,608 ",,100.00%
5208,苒,1 ,"1,717,609 ",,100.00%
5209,羰,1 ,"1,717,610 ",,100.00%
5210,盥,1 ,"1,717,611 ",,100.00%
5211,洱,1 ,"1,717,612 ",,100.00%
5212,赧,1 ,"1,717,613 ",,100.00%
5213,蹓,1 ,"1,717,614 ",,100.00%
5214,躂,1 ,"1,717,615 ",,100.00%
5215,瑿,1 ,"1,717,616 ",,100.00%
5216,膈,1 ,"1,717,617 ",,100.00%
5217,銣,1 ,"1,717,618 ",,100.00%
5218,肛,1 ,"1,717,619 ",,100.00%
5219,痣,1 ,"1,717,620 ",,100.00%
5220,嗝,1 ,"1,717,621 ",,100.00%
5221,鉸,1 ,"1,717,622 ",,100.00%
5222,蹼,1 ,"1,717,623 ",,100.00%
5223,燄,1 ,"1,717,624 ",,100.00%
5224,鋐,1 ,"1,717,625 ",,100.00%
5225,舛,1 ,"1,717,626 ",,100.00%
5226,鈜,1 ,"1,717,627 ",,100.00%
5227,鎵,1 ,"1,717,628 ",,100.00%
5228,燡,1 ,"1,717,629 ",,100.00%
5229,别,1 ,"1,717,630 ",,100.00%
5230,户,1 ,"1,717,631 ",,100.00%
5231,験,1 ,"1,717,632 ",,100.00%
5232,歩,1 ,"1,717,633 ",,100.00%
5233,瀋,1 ,"1,717,634 ",,100.00%
5234,僞,1 ,"1,717,635 ",,100.00%
5235,麽,1 ,"1,717,636 ",,100.00%
5236,閲,1 ,"1,717,637 ",,100.00%
5237,挟,1 ,"1,717,638 ",,100.00%
5238,攖,1 ,"1,717,639 ",,100.00%
5239,碶,1 ,"1,717,640 ",,100.00%
5240,汕,1 ,"1,717,641 ",,100.00%
5241,抝,1 ,"1,717,642 ",,100.00%
5242,叟,1 ,"1,717,643 ",,100.00%
5243,胭,1 ,"1,717,644 ",,100.00%
5244,愤,1 ,"1,717,645 ",,100.00%
5245,湾,1 ,"1,717,646 ",,100.00%
5246,还,1 ,"1,717,647 ",,100.00%
5247,国,1 ,"1,717,648 ",,100.00%
5248,俟,1 ,"1,717,649 ",,100.00%
5249,爰,1 ,"1,717,650 ",,100.00%
5250,氤,1 ,"1,717,651 ",,100.00%
5251,氳,1 ,"1,717,652 ",,100.00%
5252,枒,1 ,"1,717,653 ",,100.00%
5253,犁,1 ,"1,717,654 ",,100.00%
5254,儈,1 ,"1,717,655 ",,100.00%
5255,萹,1 ,"1,717,656 ",,100.00%
5256,懣,1 ,"1,717,657 ",,100.00%
5257,嗔,1 ,"1,717,658 ",,100.00%
5258,聒,1 ,"1,717,659 ",,100.00%
5259,懟,1 ,"1,717,660 ",,100.00%
5260,涇,1 ,"1,717,661 ",,100.00%
5261,幄,1 ,"1,717,662 ",,100.00%
5262,璁,1 ,"1,717,663 ",,100.00%
5263,産,1 ,"1,717,664 ",,100.00%
5264,醂,1 ,"1,717,665 ",,100.00%
5265,蜢,1 ,"1,717,666 ",,100.00%
5266,洙,1 ,"1,717,667 ",,100.00%
5267,鰱,1 ,"1,717,668 ",,100.00%
5268,蛸,1 ,"1,717,669 ",,100.00%
5269,刈,1 ,"1,717,670 ",,100.00%
5270,蓓,1 ,"1,717,671 ",,100.00%
5271,賬,1 ,"1,717,672 ",,100.00%
5272,僖,1 ,"1,717,673 ",,100.00%
5273,参,1 ,"1,717,674 ",,100.00%
5274,楦,1 ,"1,717,675 ",,100.00%
5275,荽,1 ,"1,717,676 ",,100.00%
5276,溏,1 ,"1,717,677 ",,100.00%
5277,茭,1 ,"1,717,678 ",,100.00%
5278,綏,1 ,"1,717,679 ",,100.00%
5279,鍺,1 ,"1,717,680 ",,100.00%
5280,胯,1 ,"1,717,681 ",,100.00%
5281,湅,1 ,"1,717,682 ",,100.00%
5282,欒,1 ,"1,717,683 ",,100.00%
5283,芎,1 ,"1,717,684 ",,100.00%
5284,桕,1 ,"1,717,685 ",,100.00%
5285,鴝,1 ,"1,717,686 ",,100.00%
5286,鶇,1 ,"1,717,687 ",,100.00%
5287,鵯,1 ,"1,717,688 ",,100.00%
5288,銹,1 ,"1,717,689 ",,100.00%
